TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
120.95,6,2010-10-24 13:21:00,2010-10-24 13:21:00,0,20.158333333333335,Medium,United Kingdom,0.0,0.0,0.0
221.59,43,2010-07-18 11:49:00,2010-07-18 11:49:00,0,5.153255813953488,Medium,United Kingdom,0.0,0.0,0.0
1504.26,9,2009-12-15 11:26:00,2010-12-08 13:30:00,358,167.14,VIP,United Kingdom,0.9808219178082191,9.175977653631286,1505.0
268.28,74,2010-10-11 12:52:00,2010-10-11 12:52:00,0,3.625405405405405,Medium,United Kingdom,0.0,0.0,0.0
205.14,46,2010-03-09 10:42:00,2010-07-28 16:39:00,141,4.459565217391304,Medium,United Kingdom,0.3863013698630137,119.07801418439716,206.0
970.25,24,2009-12-08 11:46:00,2010-09-20 12:34:00,286,40.427083333333336,High,United Kingdom,0.7835616438356164,30.62937062937063,971.0
491.81,125,2010-11-19 11:12:00,2010-11-19 11:12:00,0,3.93448,Medium,United Kingdom,0.0,0.0,0.0
601.4499999999999,48,2009-12-07 17:18:00,2010-08-27 14:09:00,262,12.530208333333333,High,United Kingdom,0.7178082191780822,66.87022900763358,602.0
204.3,48,2009-12-03 13:49:00,2009-12-03 13:49:00,0,4.2562500000000005,Medium,United Kingdom,0.0,0.0,0.0
141.12,12,2010-10-11 15:57:00,2010-10-11 15:57:00,0,11.76,Medium,United Kingdom,0.0,0.0,0.0
465.4,52,2010-11-09 12:06:00,2010-11-09 12:06:00,0,8.95,Medium,United Kingdom,0.0,0.0,0.0
114.1,23,2010-11-21 13:26:00,2010-11-21 13:26:00,0,4.960869565217391,Medium,United Kingdom,0.0,0.0,0.0
502.49,53,2010-11-02 16:20:00,2010-11-02 16:20:00,0,9.480943396226415,High,United Kingdom,0.0,0.0,0.0
25.2,2,2010-05-23 13:49:00,2010-05-23 13:49:00,0,12.6,Low,United Kingdom,0.0,0.0,0.0
118.85999999999999,6,2010-09-27 16:46:00,2010-09-27 16:46:00,0,19.81,Medium,United Kingdom,0.0,0.0,0.0
797.8499999999999,6,2010-02-04 13:00:00,2010-11-30 18:05:00,299,132.975,High,United Kingdom,0.8191780821917808,7.3244147157190636,798.0
623.08,115,2010-06-09 12:07:00,2010-09-09 19:23:00,92,5.41808695652174,High,United Kingdom,0.25205479452054796,456.24999999999994,624.0
188.46,15,2010-11-26 11:53:00,2010-11-26 11:53:00,0,12.564,Medium,United Kingdom,0.0,0.0,0.0
1140.58,82,2010-09-20 16:18:00,2010-11-15 17:14:00,56,13.90951219512195,VIP,United Kingdom,0.15342465753424658,534.4642857142857,1141.0
407.94,44,2010-02-14 14:10:00,2010-03-21 13:38:00,34,9.271363636363636,Medium,United Kingdom,0.09315068493150686,472.35294117647055,408.0
237.81,46,2010-11-04 13:43:00,2010-11-04 13:52:00,0,5.169782608695653,Medium,United Kingdom,0.0,0.0,0.0
3000.5,363,2009-12-03 12:45:00,2010-12-07 12:43:00,368,8.265840220385675,VIP,United Kingdom,1.0082191780821919,360.0407608695652,3001.0
1050.8,148,2010-11-10 14:44:00,2010-11-14 13:42:00,3,7.1,VIP,United Kingdom,0.00821917808219178,18006.666666666668,1051.0
1110.78,162,2010-03-08 12:52:00,2010-11-28 13:40:00,265,6.8566666666666665,VIP,United Kingdom,0.726027397260274,223.1320754716981,1111.0
974.95,100,2009-12-13 13:28:00,2010-11-23 11:13:00,344,9.749500000000001,High,United Kingdom,0.9424657534246575,106.1046511627907,975.0
271.75,15,2010-05-09 14:52:00,2010-08-24 17:14:00,107,18.116666666666667,Medium,United Kingdom,0.29315068493150687,51.168224299065415,272.0
1896.57,109,2009-12-03 15:09:00,2010-11-10 16:31:00,342,17.3997247706422,VIP,United Kingdom,0.936986301369863,116.33040935672514,1897.0
467.78999999999996,17,2010-02-08 14:21:00,2010-02-08 16:12:00,0,27.51705882352941,Medium,United Kingdom,0.0,0.0,0.0
338.13,33,2009-12-09 14:01:00,2009-12-09 14:01:00,0,10.246363636363636,Medium,United Kingdom,0.0,0.0,0.0
455.84000000000003,39,2010-03-08 08:56:00,2010-11-30 17:55:00,267,11.688205128205128,Medium,United Kingdom,0.7315068493150685,53.31460674157304,456.0
336.62,58,2010-08-15 16:00:00,2010-09-26 13:40:00,41,5.803793103448276,Medium,United Kingdom,0.11232876712328767,516.3414634146342,337.0
393.64,44,2010-08-15 11:02:00,2010-11-14 10:56:00,90,8.946363636363635,Medium,United Kingdom,0.2465753424657534,178.44444444444446,394.0
131.15,54,2010-03-25 13:16:00,2010-03-25 13:16:00,0,2.428703703703704,Medium,United Kingdom,0.0,0.0,0.0
111.5,5,2010-06-23 16:23:00,2010-06-23 16:23:00,0,22.3,Medium,United Kingdom,0.0,0.0,0.0
2135.46,9,2010-03-01 12:47:00,2010-03-01 12:47:00,0,237.27333333333334,VIP,United Kingdom,0.0,0.0,0.0
1151.04,6,2010-11-01 11:38:00,2010-11-11 12:44:00,10,191.84,VIP,United Kingdom,0.0273972602739726,219.0,1152.0
3999.8900000000003,48,2010-01-19 16:38:00,2010-11-09 13:40:00,293,83.33104166666668,VIP,United Kingdom,0.8027397260273973,59.79522184300341,4000.0
4511.76,7,2010-09-13 09:35:00,2010-11-11 13:19:00,59,644.5371428571428,VIP,United Kingdom,0.16164383561643836,43.30508474576271,4512.0
237.64000000000001,24,2010-02-04 15:49:00,2010-11-23 13:47:00,291,9.901666666666667,Medium,United Kingdom,0.7972602739726027,30.103092783505158,238.0
1025.1,2,2010-06-23 11:38:00,2010-11-17 16:00:00,147,512.55,VIP,United Kingdom,0.40273972602739727,4.965986394557823,1026.0
2181.71,72,2010-02-03 12:38:00,2010-11-12 12:38:00,282,30.30152777777778,VIP,United Kingdom,0.7726027397260274,93.19148936170212,2182.0
2376.51,125,2009-12-03 11:25:00,2010-11-11 13:52:00,343,19.01208,VIP,United Kingdom,0.9397260273972603,133.01749271137027,2377.0
3318.35,276,2010-09-27 12:45:00,2010-11-29 15:36:00,63,12.023007246376812,VIP,United Kingdom,0.1726027397260274,1599.047619047619,3319.0
124.45,35,2010-10-15 14:35:00,2010-10-15 14:35:00,0,3.5557142857142856,Medium,United Kingdom,0.0,0.0,0.0
157.32999999999998,17,2009-12-14 13:11:00,2009-12-14 13:11:00,0,9.25470588235294,Medium,United Kingdom,0.0,0.0,0.0
29.1,3,2010-02-08 15:47:00,2010-02-08 15:47:00,0,9.700000000000001,Low,United Kingdom,0.0,0.0,0.0
1695.15,101,2010-01-21 16:29:00,2010-12-06 15:38:00,318,16.783663366336633,VIP,United Kingdom,0.8712328767123287,115.92767295597484,1696.0
1008.05,172,2010-05-11 12:10:00,2010-11-10 12:56:00,183,5.860755813953488,VIP,United Kingdom,0.5013698630136987,343.06010928961746,1009.0
922.59,177,2009-12-03 11:46:00,2010-11-28 14:41:00,360,5.2123728813559325,High,United Kingdom,0.9863013698630136,179.45833333333334,923.0
644.52,136,2010-01-10 11:58:00,2010-10-28 19:59:00,291,4.739117647058824,High,United Kingdom,0.7972602739726027,170.58419243986256,645.0
1311.64,102,2009-12-18 15:29:00,2010-12-08 12:45:00,354,12.85921568627451,VIP,United Kingdom,0.9698630136986301,105.16949152542372,1312.0
512.77,33,2010-03-08 11:31:00,2010-10-25 09:20:00,230,15.538484848484847,High,United Kingdom,0.6301369863013698,52.369565217391305,513.0
312.35,86,2010-06-28 14:05:00,2010-10-27 15:38:00,121,3.631976744186047,Medium,United Kingdom,0.3315068493150685,259.42148760330576,313.0
152.35,4,2010-05-26 11:20:00,2010-10-26 09:54:00,152,38.0875,Medium,United Kingdom,0.41643835616438357,9.605263157894736,153.0
104.7,6,2010-02-04 17:11:00,2010-02-04 17:11:00,0,17.45,Medium,United Kingdom,0.0,0.0,0.0
475.42,71,2009-12-03 16:09:00,2009-12-08 16:57:00,5,6.6960563380281695,Medium,United Kingdom,0.0136986301369863,5183.0,476.0
59.900000000000006,2,2010-03-02 09:20:00,2010-06-13 12:34:00,103,29.950000000000003,Low,United Kingdom,0.2821917808219178,7.0873786407766985,60.0
838.27,95,2010-02-21 14:41:00,2010-06-29 16:10:00,128,8.823894736842105,High,United Kingdom,0.3506849315068493,270.8984375,839.0
328.13,20,2010-10-29 12:16:00,2010-10-29 12:16:00,0,16.4065,Medium,United Kingdom,0.0,0.0,0.0
497.04,36,2010-01-24 11:15:00,2010-11-21 10:17:00,300,13.806666666666667,Medium,United Kingdom,0.821917808219178,43.800000000000004,498.0
81.12,1,2010-08-24 15:37:00,2010-08-24 15:37:00,0,81.12,Low,United Kingdom,0.0,0.0,0.0
5395.79,584,2010-03-10 16:09:00,2010-11-29 16:13:00,264,9.239366438356164,VIP,United Kingdom,0.7232876712328767,807.4242424242424,5396.0
119.0,5,2010-07-18 13:08:00,2010-12-09 14:44:00,144,23.8,Medium,United Kingdom,0.39452054794520547,12.67361111111111,119.0
9935.93,357,2010-02-14 14:54:00,2010-12-08 15:56:00,297,27.831736694677872,VIP,United Kingdom,0.8136986301369863,438.73737373737373,9936.0
1006.53,198,2010-06-17 18:17:00,2010-12-08 12:46:00,173,5.083484848484848,VIP,United Kingdom,0.473972602739726,417.7456647398844,1007.0
1227.54,35,2010-02-08 09:16:00,2010-11-25 11:07:00,290,35.07257142857143,VIP,United Kingdom,0.7945205479452054,44.05172413793104,1228.0
1066.3,63,2009-12-03 18:30:00,2010-11-28 10:33:00,359,16.925396825396824,VIP,United Kingdom,0.9835616438356164,64.05292479108635,1067.0
299.74,36,2009-12-11 12:31:00,2009-12-11 12:31:00,0,8.32611111111111,Medium,United Kingdom,0.0,0.0,0.0
1066.94,126,2009-12-01 16:17:00,2010-11-29 11:54:00,362,8.467777777777778,VIP,United Kingdom,0.9917808219178083,127.04419889502762,1067.0
2509.84,471,2010-04-18 12:18:00,2010-12-01 14:34:00,227,5.328747346072187,VIP,United Kingdom,0.6219178082191781,757.3348017621146,2510.0
1285.69,230,2010-03-10 12:13:00,2010-09-28 10:49:00,201,5.589956521739131,VIP,United Kingdom,0.5506849315068493,417.66169154228857,1286.0
674.16,77,2010-03-18 14:26:00,2010-11-24 15:09:00,251,8.755324675324674,High,United Kingdom,0.6876712328767123,111.97211155378487,675.0
612.381,73,2010-02-01 15:38:00,2010-11-10 16:15:00,282,8.388780821917807,High,United Kingdom,0.7726027397260274,94.48581560283688,613.0
1401.08,42,2009-12-10 18:43:00,2010-10-08 15:40:00,301,33.359047619047615,VIP,United Kingdom,0.8246575342465754,50.93023255813953,1402.0
36.25,5,2010-01-12 16:13:00,2010-01-12 16:13:00,0,7.25,Low,United Kingdom,0.0,0.0,0.0
1502.0,6,2010-03-25 12:52:00,2010-08-05 08:54:00,132,250.33333333333334,VIP,United Kingdom,0.36164383561643837,16.59090909090909,1503.0
1740.8999999999999,85,2010-10-07 13:22:00,2010-10-07 13:42:00,0,20.481176470588235,VIP,United Kingdom,0.0,0.0,0.0
273.31,33,2010-11-18 13:18:00,2010-11-18 13:18:00,0,8.282121212121211,Medium,United Kingdom,0.0,0.0,0.0
768.25,67,2010-01-20 12:14:00,2010-06-03 10:25:00,133,11.466417910447761,High,United Kingdom,0.3643835616438356,183.87218045112783,769.0
500.2,88,2010-02-24 16:42:00,2010-11-28 13:21:00,276,5.684090909090909,High,United Kingdom,0.7561643835616438,116.37681159420289,501.0
156.6,23,2010-03-01 14:48:00,2010-03-01 14:48:00,0,6.808695652173912,Medium,United Kingdom,0.0,0.0,0.0
632.27,104,2010-10-01 12:07:00,2010-11-19 12:00:00,48,6.079519230769231,High,United Kingdom,0.13150684931506848,790.8333333333334,633.0
383.59000000000003,28,2010-02-01 14:30:00,2010-02-01 14:33:00,0,13.699642857142859,Medium,United Kingdom,0.0,0.0,0.0
711.8100000000001,109,2010-01-06 10:53:00,2010-11-04 12:39:00,302,6.530366972477065,High,United Kingdom,0.8273972602739726,131.73841059602648,712.0
920.46,35,2010-11-02 17:25:00,2010-11-09 17:11:00,6,26.298857142857145,High,United Kingdom,0.01643835616438356,2129.166666666667,921.0
7510.24,498,2009-12-07 15:28:00,2010-11-28 15:47:00,356,15.080803212851405,VIP,United Kingdom,0.9753424657534246,510.58988764044943,7511.0
3417.13,329,2010-02-01 11:56:00,2010-11-18 10:19:00,289,10.386413373860183,VIP,United Kingdom,0.7917808219178082,415.51903114186854,3418.0
1077.24,131,2010-09-09 19:46:00,2010-10-03 16:04:00,23,8.22320610687023,VIP,United Kingdom,0.06301369863013699,2078.9130434782605,1078.0
879.42,119,2009-12-15 17:45:00,2010-11-29 15:48:00,348,7.390084033613445,High,United Kingdom,0.9534246575342465,124.81321839080461,880.0
979.1999999999999,1,2010-09-10 09:49:00,2010-09-10 09:49:00,0,979.1999999999999,High,United Kingdom,0.0,0.0,0.0
236.97,58,2009-12-08 12:25:00,2010-03-26 14:01:00,108,4.085689655172414,Medium,United Kingdom,0.2958904109589041,196.0185185185185,237.0
3010.13,397,2009-12-03 18:41:00,2010-11-23 11:12:00,354,7.582191435768262,VIP,United Kingdom,0.9698630136986301,409.3361581920904,3011.0
520.58,34,2010-02-28 14:17:00,2010-10-17 13:35:00,230,15.311176470588236,High,United Kingdom,0.6301369863013698,53.95652173913044,521.0
231.34,14,2010-11-09 17:14:00,2010-11-09 17:14:00,0,16.524285714285714,Medium,United Kingdom,0.0,0.0,0.0
260.45,17,2010-10-04 09:14:00,2010-10-04 09:14:00,0,15.320588235294117,Medium,United Kingdom,0.0,0.0,0.0
250.44,31,2010-07-05 11:11:00,2010-10-31 10:42:00,117,8.078709677419354,Medium,United Kingdom,0.32054794520547947,96.7094017094017,251.0
14174.25,1343,2009-12-02 12:39:00,2010-12-09 10:42:00,371,10.554169769173493,VIP,United Kingdom,1.0164383561643835,1321.2803234501348,14175.0
10.95,1,2010-11-30 18:46:00,2010-11-30 18:46:00,0,10.95,Low,United Kingdom,0.0,0.0,0.0
645.0,10,2010-06-23 11:24:00,2010-10-01 16:42:00,100,64.5,High,United Kingdom,0.273972602739726,36.5,645.0
19726.76,65,2010-06-09 12:55:00,2010-12-06 09:45:00,179,303.48861538461534,VIP,United Kingdom,0.4904109589041096,132.54189944134077,19727.0
836.88,16,2010-05-19 11:33:00,2010-09-30 10:53:00,133,52.305,High,United Kingdom,0.3643835616438356,43.909774436090224,837.0
110.69999999999999,2,2010-09-12 14:54:00,2010-09-12 14:54:00,0,55.349999999999994,Medium,United Kingdom,0.0,0.0,0.0
171.15,5,2010-08-29 16:01:00,2010-08-29 16:01:00,0,34.230000000000004,Medium,United Kingdom,0.0,0.0,0.0
126.35000000000001,10,2010-11-19 13:40:00,2010-11-19 13:40:00,0,12.635000000000002,Medium,United Kingdom,0.0,0.0,0.0
1415.81,40,2009-12-10 11:45:00,2010-10-15 10:39:00,308,35.39525,VIP,United Kingdom,0.8438356164383561,47.4025974025974,1416.0
25381.65,216,2009-12-04 12:06:00,2010-11-30 12:21:00,361,117.50763888888889,VIP,United Kingdom,0.989041095890411,218.393351800554,25382.0
149.3,12,2010-10-15 11:29:00,2010-10-15 11:29:00,0,12.441666666666668,Medium,United Kingdom,0.0,0.0,0.0
168.65,14,2010-09-15 16:17:00,2010-09-15 16:17:00,0,12.046428571428573,Medium,United Kingdom,0.0,0.0,0.0
381.15,48,2010-08-08 15:53:00,2010-10-25 11:10:00,77,7.940625,Medium,United Kingdom,0.21095890410958903,227.53246753246754,382.0
97.5,3,2010-07-19 15:34:00,2010-07-19 15:34:00,0,32.5,Low,United Kingdom,0.0,0.0,0.0
1476.3,23,2010-09-24 13:04:00,2010-12-03 09:45:00,69,64.18695652173913,VIP,United Kingdom,0.18904109589041096,121.66666666666667,1477.0
516.87,45,2010-10-19 13:20:00,2010-10-19 13:20:00,0,11.486,High,United Kingdom,0.0,0.0,0.0
2525.44,263,2009-12-17 15:41:00,2010-05-07 17:49:00,141,9.602433460076046,VIP,United Kingdom,0.3863013698630137,680.8156028368794,2526.0
114.85,12,2010-06-16 16:54:00,2010-06-16 16:54:00,0,9.570833333333333,Medium,United Kingdom,0.0,0.0,0.0
2461.68,143,2009-12-16 17:40:00,2010-12-05 15:06:00,353,17.214545454545455,VIP,United Kingdom,0.9671232876712329,147.8611898016997,2462.0
118.95,13,2010-09-15 12:29:00,2010-09-15 12:29:00,0,9.15,Medium,United Kingdom,0.0,0.0,0.0
15874.3,94,2010-01-07 11:31:00,2010-10-26 15:48:00,292,168.8755319148936,VIP,Sweden,0.8,117.5,15875.0
2704.63,146,2009-12-06 13:45:00,2010-12-08 10:35:00,366,18.52486301369863,VIP,United Kingdom,1.0027397260273974,145.60109289617486,2705.0
552.9,23,2010-10-24 11:57:00,2010-10-24 11:57:00,0,24.039130434782606,High,United Kingdom,0.0,0.0,0.0
283.44000000000005,6,2010-07-13 14:02:00,2010-07-27 13:17:00,13,47.24000000000001,Medium,United Kingdom,0.03561643835616438,168.46153846153845,284.0
7021.66,91,2009-12-11 12:17:00,2010-10-14 10:10:00,306,77.1610989010989,VIP,United Kingdom,0.8383561643835616,108.54575163398692,7022.0
646.44,34,2009-12-03 12:02:00,2010-11-18 11:55:00,349,19.01294117647059,High,United Kingdom,0.9561643835616438,35.55873925501433,647.0
3159.46,170,2009-12-02 13:51:00,2010-12-02 16:29:00,365,18.585058823529412,VIP,United Kingdom,1.0,170.0,3160.0
560.14,10,2010-05-19 11:11:00,2010-10-31 12:33:00,165,56.013999999999996,High,United Kingdom,0.4520547945205479,22.12121212121212,561.0
1471.52,15,2009-12-03 16:49:00,2010-10-12 16:53:00,313,98.10133333333333,VIP,United Kingdom,0.8575342465753425,17.492012779552716,1472.0
10405.03,328,2009-12-14 16:29:00,2010-11-11 12:47:00,331,31.722652439024394,VIP,United Kingdom,0.9068493150684932,361.6918429003021,10406.0
164.18,16,2010-06-09 10:00:00,2010-06-09 10:00:00,0,10.26125,Medium,United Kingdom,0.0,0.0,0.0
206.60000000000002,12,2010-11-17 13:42:00,2010-11-17 13:42:00,0,17.21666666666667,Medium,United Kingdom,0.0,0.0,0.0
2273.95,112,2010-01-25 13:19:00,2010-12-07 15:04:00,316,20.303124999999998,VIP,United Kingdom,0.8657534246575342,129.36708860759495,2274.0
485.6,27,2010-11-03 13:09:00,2010-12-01 09:56:00,27,17.985185185185188,Medium,United Kingdom,0.07397260273972603,365.0,486.0
1059.41,58,2009-12-04 15:43:00,2010-11-18 16:57:00,349,18.265689655172416,VIP,United Kingdom,0.9561643835616438,60.65902578796562,1060.0
1615.39,88,2010-06-23 10:19:00,2010-11-23 10:24:00,153,18.356704545454548,VIP,United Kingdom,0.4191780821917808,209.9346405228758,1616.0
420.54,17,2010-11-11 12:26:00,2010-11-11 12:26:00,0,24.73764705882353,Medium,United Kingdom,0.0,0.0,0.0
3040.51,156,2010-02-17 13:39:00,2010-09-13 12:35:00,207,19.49044871794872,VIP,United Kingdom,0.5671232876712329,275.07246376811594,3041.0
14562.91,401,2009-12-01 17:28:00,2010-12-06 09:37:00,369,36.31648379052369,VIP,United Kingdom,1.010958904109589,396.6531165311653,14563.0
832.54,56,2010-10-06 12:30:00,2010-11-08 13:28:00,33,14.866785714285713,High,United Kingdom,0.09041095890410959,619.3939393939394,833.0
469.40999999999997,28,2010-08-17 11:52:00,2010-12-09 13:05:00,114,16.764642857142857,Medium,United Kingdom,0.31232876712328766,89.64912280701755,470.0
1363.23,226,2009-12-03 19:13:00,2010-11-19 17:01:00,350,6.031991150442478,VIP,United Kingdom,0.958904109589041,235.6857142857143,1364.0
266.8,39,2010-11-19 13:37:00,2010-11-19 13:37:00,0,6.841025641025642,Medium,United Kingdom,0.0,0.0,0.0
331.35,15,2010-10-24 13:55:00,2010-10-24 13:55:00,0,22.09,Medium,United Kingdom,0.0,0.0,0.0
317.76,8,2009-12-07 12:31:00,2010-10-27 13:43:00,324,39.72,Medium,United Kingdom,0.8876712328767123,9.012345679012345,318.0
369.68,52,2010-06-28 11:11:00,2010-06-28 11:11:00,0,7.109230769230769,Medium,United Kingdom,0.0,0.0,0.0
1034.32,54,2010-03-08 16:53:00,2010-09-21 14:12:00,196,19.154074074074074,VIP,United Kingdom,0.536986301369863,100.56122448979592,1035.0
325.74,8,2010-02-22 12:48:00,2010-02-22 12:48:00,0,40.7175,Medium,United Kingdom,0.0,0.0,0.0
137.16,1,2010-06-08 14:40:00,2010-06-08 14:40:00,0,137.16,Medium,United Kingdom,0.0,0.0,0.0
293.35,21,2009-12-07 13:32:00,2009-12-07 13:32:00,0,13.96904761904762,Medium,United Kingdom,0.0,0.0,0.0
2371.74,148,2010-02-15 15:54:00,2010-11-23 14:46:00,280,16.02527027027027,VIP,United Kingdom,0.7671232876712328,192.92857142857144,2372.0
14523.67,1115,2010-03-04 17:29:00,2010-07-30 14:07:00,147,13.025713004484304,VIP,United Kingdom,0.40273972602739727,2768.5374149659865,14524.0
2348.94,308,2009-12-09 14:16:00,2010-11-17 13:50:00,342,7.626428571428572,VIP,United Kingdom,0.936986301369863,328.7134502923976,2349.0
52422.3,87,2010-09-27 16:59:00,2010-12-07 09:43:00,70,602.5551724137931,VIP,United Kingdom,0.1917808219178082,453.64285714285717,52423.0
1030.41,65,2010-01-15 15:40:00,2010-09-03 10:43:00,230,15.85246153846154,VIP,United Kingdom,0.6301369863013698,103.15217391304348,1031.0
975.5600000000001,60,2010-09-09 15:28:00,2010-12-09 15:23:00,90,16.259333333333334,High,United Kingdom,0.2465753424657534,243.33333333333334,976.0
4247.11,45,2009-12-07 14:52:00,2010-11-25 13:05:00,352,94.38022222222222,VIP,United Kingdom,0.9643835616438357,46.66193181818181,4248.0
213.08,32,2010-11-23 11:43:00,2010-11-23 11:43:00,0,6.65875,Medium,United Kingdom,0.0,0.0,0.0
1605.8400000000001,110,2010-01-22 13:25:00,2010-12-02 15:14:00,314,14.598545454545455,VIP,United Kingdom,0.8602739726027397,127.86624203821655,1606.0
659.4,108,2010-04-29 17:57:00,2010-05-28 10:04:00,28,6.105555555555555,High,United Kingdom,0.07671232876712329,1407.857142857143,660.0
617.1800000000001,30,2010-03-30 13:15:00,2010-07-05 13:24:00,97,20.57266666666667,High,United Kingdom,0.26575342465753427,112.88659793814432,618.0
2542.79,142,2009-12-03 13:25:00,2010-10-10 11:56:00,310,17.906971830985917,VIP,United Kingdom,0.8493150684931506,167.1935483870968,2543.0
102.6,4,2010-11-09 12:58:00,2010-11-09 12:58:00,0,25.65,Medium,United Kingdom,0.0,0.0,0.0
57.8,3,2010-11-29 17:25:00,2010-11-29 17:25:00,0,19.266666666666666,Low,United Kingdom,0.0,0.0,0.0
3180.28,179,2009-12-16 15:06:00,2010-11-04 17:38:00,323,17.766927374301677,VIP,United Kingdom,0.8849315068493151,202.27554179566562,3181.0
1679.8,88,2010-07-19 16:16:00,2010-12-07 09:57:00,140,19.088636363636365,VIP,United Kingdom,0.3835616438356164,229.42857142857144,1680.0
321.65000000000003,19,2010-08-22 11:53:00,2010-08-22 11:53:00,0,16.928947368421053,Medium,United Kingdom,0.0,0.0,0.0
224.81,49,2010-03-21 13:27:00,2010-03-21 13:27:00,0,4.587959183673469,Medium,United Kingdom,0.0,0.0,0.0
607.0,34,2010-09-09 19:03:00,2010-10-27 11:45:00,47,17.852941176470587,High,United Kingdom,0.12876712328767123,264.0425531914894,607.0
1047.0,6,2010-04-19 10:43:00,2010-04-19 10:43:00,0,174.5,VIP,United Kingdom,0.0,0.0,0.0
489.86,31,2009-12-02 12:09:00,2010-11-09 10:21:00,341,15.801935483870968,Medium,United Kingdom,0.9342465753424658,33.18181818181818,490.0
1144.3,44,2010-03-02 11:53:00,2010-04-06 10:06:00,34,26.00681818181818,VIP,United Kingdom,0.09315068493150686,472.35294117647055,1145.0
